time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,date,precipIntensityMaxTime,precipType,precipAccumulation
1471665600,Partly cloudy throughout the day.,partly-cloudy-day,1471687980,1471736880,0.6,0.0,0.0006,0.05,84.73,1471708920,74.62,1471772880,88.5,1471708860,76.43,1471772940,69.9,0.76,1013.1,2.49,13.37,1471730280,124,0.44,6,1471709940,9.953,71.22,1471688760,84.73,1471708920,72.73,1471688700,88.5,1471708860,2016-08-20,1471719660.0,,
1471752000,Light rain in the evening.,rain,1471774440,1471823220,0.63,0.0077,0.0487,1.0,87.34,1471802220,68.23,1471862880,91.47,1471802460,69.08,1471863000,71.63,0.78,1010.3,3.64,14.0,1471798980,161,0.66,7,1471798860,9.825,74.62,1471772880,87.34,1471802220,76.43,1471772940,91.47,1471802460,2016-08-21,1471830480.0,rain,
1471838400,Clear throughout the day.,clear-day,1471860900,1471909500,0.67,0.0002,0.003,0.15,78.82,1471892640,61.03,1471942440,78.32,1471892640,61.52,1471942440,58.41,0.61,1014.9,4.18,14.83,1471892280,316,0.1,8,1471885500,9.997,67.89,1471921200,78.82,1471892640,68.38,1471921200,78.32,1471892640,2016-08-22,1471838400.0,rain,
1471924800,Clear throughout the day.,clear-day,1471947360,1471995840,0.71,0.0,0.0,0.0,81.15,1471979880,64.1,1472032320,80.65,1471979880,64.59,1472032380,54.42,0.56,1024.9,1.91,8.98,1471985640,249,0.01,8,1471971240,9.997,61.03,1471942440,81.15,1471979880,61.52,1471942440,80.65,1471979880,2016-08-23,,,
1472011200,Clear throughout the day.,clear-day,1472033820,1472082120,0.75,0.0,0.0,0.0,86.71,1472062380,68.74,1472119440,86.42,1472063040,69.69,1472119500,61.6,0.62,1023.7,2.72,11.07,1472065560,201,0.01,8,1472057880,9.997,64.1,1472032320,86.71,1472062380,64.59,1472032380,86.42,1472063040,2016-08-24,,,
1472097600,Partly cloudy throughout the day.,partly-cloudy-day,1472120280,1472168460,0.78,0.0,0.0,0.0,85.21,1472151060,74.29,1472203260,87.84,1472151420,75.95,1472203020,66.26,0.7,1018.4,4.03,12.58,1472154540,199,0.35,8,1472141040,9.997,68.74,1472119440,85.21,1472151060,69.69,1472119500,87.84,1472151420,2016-08-25,,,
1472184000,Humid and partly cloudy throughout the day.,partly-cloudy-day,1472206740,1472254740,0.82,0.0,0.0,0.0,90.39,1472241600,71.31,1472295060,94.77,1472234040,72.12,1472295060,69.5,0.67,1015.4,3.03,11.97,1472238060,289,0.32,6,1472227320,9.997,74.29,1472203260,90.39,1472241600,75.95,1472203020,94.77,1472234040,2016-08-26,,,
1472270400,Clear throughout the day.,clear-day,1472293200,1472341020,0.85,0.0,0.0,0.0,87.67,1472324220,68.62,1472380860,87.36,1472317260,69.8,1472380860,62.26,0.57,1021.1,2.14,8.9,1472320680,92,0.01,8,1472317620,9.997,71.31,1472295060,87.67,1472324220,72.12,1472295060,87.36,1472317260,2016-08-27,,,
1472356800,Clear throughout the day.,clear-day,1472379660,1472427360,0.89,0.0,0.0,0.0,86.05,1472407140,72.76,1472461620,86.63,1472406120,74.0,1472461800,65.01,0.67,1023.1,2.35,10.37,1472417640,163,0.01,8,1472403480,9.993,68.62,1472380860,86.05,1472407140,69.8,1472380860,86.63,1472406120,2016-08-28,,,
1472443200,Clear throughout the day.,clear-day,1472466120,1472513640,0.92,0.0,0.0,0.0,89.54,1472490780,69.74,1472553840,91.21,1472489940,70.22,1472553840,64.35,0.6,1019.4,3.12,9.91,1472490000,309,0.23,8,1472490480,9.997,72.76,1472461620,89.54,1472490780,74.0,1472461800,91.21,1472489940,2016-08-29,,,
1472529600,Clear throughout the day.,clear-day,1472552580,1472599980,0.96,0.0,0.0,0.0,84.07,1472583720,73.07,1472636700,84.64,1472583660,74.82,1472637060,62.34,0.62,1019.6,2.09,7.57,1472586900,141,0.16,6,1472579940,9.997,69.74,1472553840,84.07,1472583720,70.22,1472553840,84.64,1472583660,2016-08-30,,,
1472616000,Partly cloudy throughout the day.,partly-cloudy-day,1472639040,1472686260,0.99,0.0,0.0,0.0,87.17,1472669520,71.5,1472731200,89.19,1472669940,73.16,1472731200,69.25,0.74,1014.4,2.34,8.26,1472671740,207,0.5,7,1472659920,9.879,73.07,1472636700,87.17,1472669520,74.82,1472637060,89.19,1472669940,2016-08-31,,,
1472702400,Light rain in the morning and afternoon.,rain,1472725500,1472772540,0.02,0.008,0.0622,1.0,77.86,1472750760,65.41,1472812980,78.29,1472750760,65.9,1472812980,68.9,0.84,1011.0,0.98,5.63,1472785200,253,0.91,5,1472742420,9.305,71.49,1472731380,78.09,1472702400,72.79,1472785200,78.41,1472702400,2016-09-01,1472760000.0,rain,
1472788800,Clear throughout the day.,partly-cloudy-day,1472811960,1472858880,0.05,0.0,0.0,0.0,79.98,1472850540,67.28,1472892540,79.48,1472850540,67.87,1472892540,56.79,0.58,1017.4,2.64,10.0,1472846340,8,0.33,8,1472834640,9.997,65.41,1472812980,79.98,1472850540,65.9,1472812980,79.48,1472850540,2016-09-02,,,
1472875200,Partly cloudy throughout the day.,partly-cloudy-day,1472898420,1472945160,0.08,0.0,0.0,0.0,75.87,1472936220,62.72,1472984220,75.37,1472936220,63.21,1472984220,59.44,0.67,1020.9,3.01,11.82,1472929800,66,0.34,6,1472925060,9.997,66.88,1472958000,75.87,1472936220,67.37,1472958000,75.37,1472936220,2016-09-03,,,
1472961600,Clear throughout the day.,clear-day,1472984880,1473031500,0.12,0.0,0.0,0.0,80.31,1473022140,64.05,1473066120,79.81,1473022140,64.54,1473066120,55.99,0.6,1022.8,2.96,10.73,1473015600,45,0.06,7,1473008040,9.997,62.72,1472984220,80.31,1473022140,63.21,1472984220,79.81,1473022140,2016-09-04,,,
1473048000,Clear throughout the day.,clear-day,1473071340,1473117780,0.15,0.0,0.0,0.0,84.01,1473109380,72.59,1473155340,83.51,1473109380,73.08,1473155340,55.8,0.55,1020.0,3.75,13.14,1473130800,5,0.07,7,1473094620,9.997,64.05,1473066120,84.01,1473109380,64.54,1473066120,83.51,1473109380,2016-09-05,,,
1473134400,Overcast throughout the day.,partly-cloudy-day,1473157800,1473204060,0.18,0.0,0.0009,0.15,79.8,1473186900,70.75,1473240720,79.85,1473187320,72.19,1473240180,62.59,0.63,1014.2,6.55,16.2,1473165720,19,0.84,4,1473180660,9.953,72.51,1473166080,79.8,1473186900,73.08,1473155340,79.85,1473187320,2016-09-06,1473217200.0,,
1473220800,Mostly cloudy throughout the day.,partly-cloudy-day,1473244260,1473290400,0.21,0.0001,0.0024,0.22,84.17,1473282060,68.54,1473331380,86.29,1473281700,69.91,1473331320,67.53,0.75,1014.6,4.18,12.15,1473260280,27,0.78,5,1473266460,9.747,70.75,1473240720,84.17,1473282060,72.19,1473240180,86.29,1473281700,2016-09-07,1473220800.0,rain,
1473307200,Humid throughout the day.,clear-day,1473330720,1473376680,0.24,0.0,0.0,0.0,87.57,1473368400,79.59,1473421080,93.77,1473368700,83.68,1473420840,69.95,0.76,1011.9,1.76,7.89,1473358140,194,0.21,7,1473354600,9.931,68.54,1473331380,87.57,1473368400,69.91,1473331320,93.77,1473368700,2016-09-08,,,
1473393600,Possible drizzle in the evening and overnight.,rain,1473417180,1473462960,0.27,0.0006,0.0103,0.5,90.25,1473450720,75.1,1473501540,96.12,1473439620,77.14,1473501480,71.46,0.66,1012.0,2.2,5.88,1473444000,272,0.49,7,1473436560,9.899,78.89,1473476400,90.25,1473450720,83.08,1473476400,96.12,1473439620,2016-09-09,1473473820.0,rain,
1473480000,Humid throughout the day.,partly-cloudy-day,1473503640,1473549300,0.3,0.0,0.002,0.16,89.21,1473527460,76.41,1473591180,98.68,1473528660,78.31,1473593520,73.5,0.77,1014.6,2.56,8.19,1473562800,172,0.37,7,1473526620,9.811,75.1,1473501540,89.21,1473527460,77.14,1473501480,98.68,1473528660,2016-09-10,1473480000.0,,
1473566400,Humid and partly cloudy throughout the day.,partly-cloudy-day,1473590100,1473635580,0.33,0.0,0.0,0.0,82.39,1473626640,59.44,1473677160,82.75,1473601260,59.93,1473677160,61.92,0.6,1014.7,4.39,15.88,1473612360,278,0.4,5,1473609900,9.969,70.07,1473649200,82.39,1473626640,70.56,1473649200,85.14,1473566400,2016-09-11,,,
1473652800,Clear throughout the day.,clear-day,1473676560,1473721860,0.36,0.0,0.0,0.0,77.55,1473706860,61.26,1473752280,77.05,1473706860,61.75,1473752280,52.83,0.57,1023.1,2.69,8.46,1473717420,149,0.03,7,1473699180,9.997,59.44,1473677160,77.55,1473706860,59.93,1473677160,77.05,1473706860,2016-09-12,,,
1473739200,Clear throughout the day.,clear-day,1473763020,1473808140,0.4,0.0,0.0,0.0,80.64,1473789840,68.26,1473849600,81.28,1473791040,68.93,1473844200,59.79,0.68,1021.9,3.15,10.81,1473798600,191,0.04,7,1473785340,9.997,61.26,1473752280,80.64,1473789840,61.75,1473752280,81.28,1473791040,2016-09-13,,,
1473825600,Light rain in the evening.,rain,1473849480,1473894480,0.43,0.0045,0.0771,0.82,89.85,1473879840,61.24,1473937380,90.58,1473879780,61.73,1473937380,63.31,0.66,1017.8,3.22,8.75,1473889920,256,0.26,7,1473871860,9.651,68.26,1473849600,89.85,1473879840,68.93,1473844200,90.58,1473879780,2016-09-14,1473890520.0,rain,
1473912000,Clear throughout the day.,clear-day,1473935940,1473980760,0.47,0.0,0.0,0.0,73.52,1473968400,57.84,1474022820,73.02,1473968400,58.33,1474022820,50.09,0.55,1023.8,3.49,11.84,1473915960,36,0.21,7,1473958320,9.997,61.24,1473937380,73.52,1473968400,61.73,1473937380,73.02,1473968400,2016-09-15,,,
1473998400,Partly cloudy throughout the day.,partly-cloudy-day,1474022400,1474067040,0.51,0.0,0.0,0.0,72.49,1474052880,55.74,1474108500,71.99,1474052880,56.23,1474108500,53.86,0.66,1025.8,2.42,9.31,1474059840,140,0.32,5,1474044840,9.997,57.84,1474022820,72.49,1474052880,58.33,1474022820,71.99,1474052880,2016-09-16,,,
1474084800,Clear throughout the day.,clear-day,1474108860,1474153380,0.55,0.0,0.0,0.0,76.45,1474139520,68.95,1474185720,76.18,1474139700,70.13,1474185240,58.44,0.74,1022.6,2.73,10.68,1474145940,169,0.1,7,1474130640,9.997,55.74,1474108500,76.45,1474139520,56.23,1474108500,76.18,1474139700,2016-09-17,,,
1474171200,Mostly cloudy throughout the day.,partly-cloudy-day,1474195320,1474239660,0.59,0.0,0.0,0.0,82.04,1474225440,70.82,1474286400,85.44,1474231980,72.5,1474286400,68.86,0.81,1017.5,2.65,7.83,1474225080,204,0.57,4,1474217040,9.993,68.95,1474185720,82.04,1474225440,70.13,1474185240,85.44,1474231980,2016-09-18,,,
1474257600,Rain in the morning and afternoon.,rain,1474281780,1474325940,0.62,0.022,0.1508,1.0,72.86,1474307760,68.15,1474367940,73.52,1474307760,69.64,1474368000,69.48,0.91,1016.8,1.23,6.43,1474301460,150,0.9,4,1474304340,8.827,69.41,1474333980,75.76,1474257600,70.91,1474333980,76.56,1474257600,2016-09-19,1474295340.0,rain,
1474344000,Partly cloudy throughout the day.,partly-cloudy-day,1474368240,1474412280,0.66,0.0,0.0,0.0,81.44,1474397460,66.25,1474454700,83.54,1474397340,67.47,1474454520,67.85,0.83,1018.9,0.9,5.44,1474379640,34,0.58,5,1474390920,9.807,68.15,1474367940,81.44,1474397460,69.64,1474368000,83.54,1474397340,2016-09-20,,,
1474430400,Clear throughout the day.,clear-day,1474454700,1474498560,0.7,0.0,0.0,0.0,83.94,1474488060,62.29,1474541400,83.44,1474488060,62.78,1474541400,58.99,0.64,1020.7,1.05,6.72,1474467240,27,0.06,6,1474476840,9.759,66.25,1474454700,83.94,1474488060,67.47,1474454520,83.44,1474488060,2016-09-21,,,
1474516800,Clear throughout the day.,clear-day,1474541160,1474584840,0.74,0.0,0.0,0.0,83.94,1474570620,59.39,1474621200,83.44,1474570620,59.88,1474621200,54.51,0.55,1020.4,1.69,7.87,1474564380,109,0.02,6,1474562940,9.997,62.29,1474541400,83.94,1474570620,62.78,1474541400,83.44,1474570620,2016-09-22,,,
1474603200,Light rain overnight.,clear-day,1474627560,1474671120,0.77,0.0,0.0,0.0,87.18,1474660440,58.62,1474718400,86.65,1474660560,59.11,1474718400,59.24,0.65,1015.8,1.15,6.48,1474660380,223,0.06,6,1474647120,9.973,59.39,1474621200,87.18,1474660440,59.88,1474621200,86.65,1474660560,2016-09-23,,,
1474689600,Possible drizzle in the morning.,rain,1474714020,1474757460,0.81,0.0041,0.0609,0.77,71.23,1474750320,54.35,1474801380,70.73,1474750320,54.84,1474801380,51.97,0.66,1018.6,3.87,14.88,1474700040,21,0.55,6,1474737660,9.559,58.61,1474718820,72.89,1474689600,59.1,1474718820,72.77,1474689600,2016-09-24,1474696800.0,rain,
1474776000,Clear throughout the day.,clear-day,1474800480,1474843740,0.84,0.0,0.0,0.0,69.72,1474835640,50.53,1474886580,69.22,1474835640,51.02,1474886580,41.84,0.5,1021.4,1.7,8.32,1474816020,351,0.01,6,1474822080,9.997,54.35,1474801380,69.72,1474835640,54.84,1474801380,69.22,1474835640,2016-09-25,,,
1474862400,Light rain overnight.,partly-cloudy-day,1474886940,1474930020,0.87,0.0,0.0,0.0,72.69,1474916700,64.32,1474977060,72.19,1474916700,65.25,1474977300,48.84,0.62,1020.4,3.18,13.24,1474927320,168,0.43,4,1474908960,9.997,50.53,1474886580,72.69,1474916700,51.02,1474886580,72.19,1474916700,2016-09-26,,,
1474948800,Light rain in the morning.,rain,1474973400,1475016360,0.91,0.0055,0.0544,1.0,74.95,1475009340,57.31,1475046600,74.45,1475009340,57.8,1475046600,60.31,0.77,1013.0,2.27,8.38,1474951860,231,0.54,5,1474993860,9.391,62.17,1475031600,74.95,1475009340,62.66,1475031600,74.45,1475009340,2016-09-27,1474962900.0,rain,
1475035200,Mostly cloudy throughout the day.,partly-cloudy-day,1475059860,1475102640,0.94,0.0,0.0,0.0,69.03,1475076180,58.09,1475123100,68.63,1475075940,58.58,1475123100,57.16,0.81,1019.1,3.53,13.46,1475111040,65,0.65,3,1475084040,9.389,57.31,1475046600,69.03,1475076180,57.8,1475046600,68.63,1475075940,2016-09-28,,,
1475121600,Overcast throughout the day.,cloudy,1475146320,1475188920,0.97,0.0,0.0007,0.16,64.69,1475180100,58.38,1475236800,64.19,1475180100,58.87,1475236800,54.55,0.78,1026.6,6.26,18.02,1475139780,72,0.96,3,1475167560,9.828,58.09,1475123100,64.69,1475180100,58.58,1475123100,64.19,1475180100,2016-09-29,1475204400.0,,
1475208000,Drizzle throughout the day.,rain,1475232780,1475275260,0.0,0.0047,0.011,0.76,61.45,1475255040,56.73,1475313000,60.95,1475255040,57.22,1475313000,54.86,0.85,1025.1,6.01,15.65,1475228100,58,1.0,3,1475253900,6.401,57.4,1475290800,61.45,1475255040,57.89,1475290800,60.95,1475255040,2016-09-30,1475267580.0,rain,
1475294400,Overcast throughout the day.,cloudy,1475319240,1475361540,0.03,0.0,0.001,0.25,62.49,1475352240,56.76,1475409180,61.99,1475352240,57.25,1475409180,56.19,0.89,1022.0,4.34,11.35,1475315700,53,1.0,3,1475340300,9.498,56.73,1475313000,62.49,1475352240,57.22,1475313000,61.99,1475352240,2016-10-01,1475294400.0,,
1475380800,Overcast throughout the day.,cloudy,1475405700,1475447820,0.06,0.0,0.0003,0.08,64.13,1475443860,59.97,1475495520,63.66,1475444100,60.56,1475495520,56.99,0.89,1018.7,0.83,4.79,1475380800,43,1.0,3,1475426700,9.589,56.76,1475409180,64.13,1475443860,57.25,1475409180,63.66,1475444100,2016-10-02,1475381340.0,,
1475467200,Mostly cloudy throughout the day.,partly-cloudy-day,1475492160,1475534160,0.09,0.0,0.0,0.0,71.88,1475521140,60.97,1475582400,71.38,1475521140,61.46,1475582400,58.85,0.82,1016.5,0.82,4.93,1475510400,285,0.83,4,1475515440,8.915,59.97,1475495520,71.88,1475521140,60.56,1475495520,71.38,1475521140,2016-10-03,,,
1475553600,Overcast throughout the day.,cloudy,1475578620,1475620440,0.12,0.0,0.0004,0.06,69.38,1475613300,53.87,1475665920,68.88,1475613300,54.36,1475665920,56.27,0.75,1024.4,3.38,10.17,1475593020,67,0.91,3,1475599680,9.959,60.97,1475582400,69.38,1475613300,61.46,1475582400,68.88,1475613300,2016-10-04,1475571900.0,,
1475640000,Clear throughout the day.,clear-day,1475665080,1475706720,0.15,0.0,0.0,0.0,68.41,1475696880,51.36,1475750940,67.91,1475696880,51.85,1475750940,50.65,0.71,1026.4,2.38,8.23,1475683440,64,0.13,5,1475686980,9.997,53.87,1475665920,68.41,1475696880,54.36,1475665920,67.91,1475696880,2016-10-05,,,
1475726400,Clear throughout the day.,clear-day,1475751600,1475793060,0.18,0.0,0.0,0.0,71.74,1475781300,51.56,1475831160,71.24,1475781300,52.05,1475831160,53.21,0.77,1025.8,0.83,4.23,1475778240,141,0.04,5,1475772300,9.453,51.36,1475750940,71.74,1475781300,51.85,1475750940,71.24,1475781300,2016-10-06,,,
1475812800,Clear throughout the day.,clear-day,1475838060,1475879340,0.21,0.0,0.0,0.0,73.43,1475864460,54.85,1475913780,72.93,1475864460,55.34,1475913780,53.69,0.76,1024.6,1.41,8.49,1475869140,122,0.03,5,1475858400,8.926,51.56,1475831160,73.43,1475864460,52.05,1475831160,72.93,1475864460,2016-10-07,,,
1475899200,Light rain starting in the afternoon.,rain,1475924520,1475965620,0.25,0.0032,0.0236,0.87,69.15,1475949300,56.38,1476014400,69.12,1475949600,56.87,1476014400,59.31,0.88,1018.5,0.7,3.18,1475940660,50,0.6,3,1475939820,9.266,54.85,1475913780,69.15,1475949300,55.34,1475913780,69.12,1475949600,2016-10-08,1475969460.0,rain,
1475985600,Light rain in the morning and afternoon.,rain,1476010980,1476051960,0.28,0.0141,0.0653,0.98,60.05,1476047820,47.01,1476097020,59.55,1476047820,45.29,1476094560,51.13,0.8,1015.5,5.65,17.99,1476049860,359,0.8,3,1476031380,9.305,52.01,1476031320,65.88,1475988360,52.5,1476031320,65.92,1475985600,2016-10-09,1476032100.0,rain,
1476072000,Clear throughout the day.,clear-day,1476097440,1476138240,0.31,0.0,0.0,0.0,64.78,1476129540,44.26,1476179580,64.28,1476129540,44.75,1476179580,34.88,0.49,1023.0,4.42,14.06,1476108660,338,0.02,5,1476117840,9.997,47.01,1476097020,64.78,1476129540,45.29,1476094560,64.28,1476129540,2016-10-10,,,
1476158400,Clear throughout the day.,clear-day,1476183900,1476224580,0.34,0.0,0.0,0.0,62.63,1476214080,47.16,1476269100,62.13,1476214080,47.65,1476269100,40.86,0.63,1030.4,1.94,6.29,1476212100,65,0.01,5,1476203940,9.997,44.26,1476179580,62.63,1476214080,44.75,1476179580,62.13,1476214080,2016-10-11,,,
1476244800,Partly cloudy throughout the day.,partly-cloudy-day,1476270360,1476310860,0.38,0.0,0.0,0.0,66.28,1476301860,50.98,1476348420,65.78,1476301860,51.47,1476348420,49.56,0.77,1026.6,1.27,6.66,1476295560,141,0.32,3,1476291360,9.995,47.16,1476269100,66.28,1476301860,47.65,1476269100,65.78,1476301860,2016-10-12,,,
1476331200,Partly cloudy throughout the day.,partly-cloudy-day,1476356820,1476397200,0.42,0.0001,0.0009,0.14,66.55,1476377400,47.28,1476443340,66.05,1476377400,47.28,1476445740,53.45,0.83,1019.2,1.79,11.61,1476414000,280,0.44,4,1476375420,9.504,50.98,1476348420,66.55,1476377400,51.47,1476348420,66.05,1476377400,2016-10-13,1476388140.0,rain,
1476417600,Clear throughout the day.,clear-day,1476443280,1476483480,0.46,0.0,0.0,0.0,63.13,1476477600,43.04,1476524940,62.63,1476477600,43.53,1476524940,38.97,0.58,1026.3,2.37,10.51,1476453840,349,0.01,4,1476463380,9.997,47.28,1476443340,63.13,1476477600,47.28,1476445740,62.63,1476477600,2016-10-14,,,
1476504000,Clear throughout the day.,clear-day,1476529740,1476569760,0.49,0.0,0.0,0.0,65.33,1476554640,47.63,1476604860,64.83,1476554640,48.12,1476604860,42.8,0.67,1028.8,1.69,7.21,1476557700,150,0.01,4,1476549720,9.997,43.04,1476524940,65.33,1476554640,43.53,1476524940,64.83,1476554640,2016-10-15,,,
1476590400,Partly cloudy throughout the day.,clear-day,1476616200,1476656100,0.53,0.0,0.0,0.0,70.56,1476650520,61.58,1476703680,70.06,1476650520,62.07,1476703680,51.53,0.74,1021.3,2.82,9.89,1476632640,224,0.25,3,1476634020,9.987,47.63,1476604860,70.56,1476650520,48.12,1476604860,70.06,1476650520,2016-10-16,,,
1476676800,Partly cloudy throughout the day.,partly-cloudy-day,1476702660,1476742380,0.57,0.0,0.0,0.0,81.06,1476729180,62.29,1476784800,81.61,1476728940,62.78,1476784860,60.17,0.73,1013.6,2.01,8.22,1476730620,243,0.4,4,1476721860,9.955,61.58,1476703680,81.06,1476729180,62.07,1476703680,81.61,1476728940,2016-10-17,,,
1476763200,Clear throughout the day.,clear-day,1476789120,1476828720,0.61,0.0,0.0,0.0,82.07,1476820440,68.24,1476873300,82.83,1476820200,69.2,1476873480,61.86,0.74,1012.1,2.92,10.42,1476820560,200,0.02,4,1476808920,9.703,62.29,1476784800,82.07,1476820440,62.78,1476784860,82.83,1476820200,2016-10-18,,,
1476849600,Clear throughout the day.,clear-day,1476875580,1476915060,0.65,0.0,0.0,0.0,84.49,1476905220,60.55,1476957000,84.4,1476901320,61.04,1476957000,60.3,0.64,1014.5,2.63,8.2,1476901980,279,0.22,4,1476895140,9.997,66.9,1476932400,84.49,1476905220,67.39,1476932400,84.4,1476901320,2016-10-19,,,
1476936000,Mostly cloudy throughout the day.,partly-cloudy-day,1476962100,1477001340,0.69,0.0,0.0,0.0,70.5,1476982020,65.61,1477047000,70.0,1476982020,66.61,1477007820,57.15,0.74,1018.8,2.83,11.99,1476980820,89,0.65,3,1476982440,9.162,60.55,1476957000,70.5,1476982020,61.04,1476957000,70.0,1476982020,2016-10-20,,,
1477022400,Light rain in the morning and afternoon.,rain,1477048560,1477087680,0.72,0.0128,0.0573,0.89,70.61,1477082700,48.57,1477137600,70.97,1477082640,46.62,1477137600,65.28,0.93,1005.5,0.98,6.69,1477058760,151,0.86,3,1477068060,6.958,64.92,1477098540,70.61,1477082700,66.08,1477098420,70.97,1477082640,2016-10-21,1477071960.0,rain,
1477108800,Rain in the morning and afternoon.,rain,1477135020,1477173960,0.76,0.0126,0.1072,1.0,51.08,1477162560,45.42,1477222620,50.71,1477161000,43.28,1477220880,44.36,0.79,998.3,6.62,19.07,1477166220,299,0.97,3,1477154460,9.574,47.92,1477154340,61.21,1477108800,44.62,1477154460,60.85,1477108800,2016-10-22,1477127040.0,rain,
1477195200,Clear throughout the day.,clear-day,1477221480,1477260300,0.79,0.0,0.0,0.0,62.93,1477255860,50.66,1477306740,62.43,1477255860,51.15,1477306740,36.03,0.52,1009.4,5.43,21.96,1477245720,284,0.2,3,1477240260,9.997,45.42,1477222620,62.93,1477255860,43.28,1477220880,62.43,1477255860,2016-10-23,,,
1477281600,Partly cloudy throughout the day.,partly-cloudy-day,1477307940,1477346580,0.82,0.0002,0.0026,0.08,62.23,1477338300,45.22,1477381260,61.73,1477338300,45.71,1477381260,41.09,0.6,1013.2,4.09,16.18,1477335780,306,0.5,3,1477327260,9.991,49.54,1477364400,62.23,1477338300,50.03,1477364400,61.73,1477338300,2016-10-24,1477292520.0,rain,
1477368000,Mostly cloudy throughout the day.,partly-cloudy-day,1477394400,1477432920,0.86,0.0,0.0,0.0,51.93,1477424880,38.04,1477482180,51.43,1477424880,38.62,1477476600,31.4,0.53,1023.1,3.97,15.43,1477417800,305,0.53,3,1477414380,9.997,43.92,1477450800,51.93,1477424880,44.41,1477450800,51.43,1477424880,2016-10-25,,,
1477454400,Clear throughout the day.,clear-day,1477480860,1477519260,0.89,0.0,0.0,0.0,50.58,1477512000,42.44,1477555920,50.08,1477512060,41.64,1477569600,27.13,0.52,1029.3,2.74,11.92,1477500600,320,0.13,3,1477499160,9.997,38.04,1477482180,50.58,1477512000,38.62,1477476600,50.08,1477512060,2016-10-26,,,
1477540800,Light rain throughout the day.,rain,1477567380,1477605600,0.92,0.0197,0.0786,1.0,52.73,1477605900,45.12,1477655520,52.23,1477605900,42.63,1477653240,37.09,0.72,1026.3,2.04,7.37,1477605660,79,0.98,2,1477586400,7.7,40.81,1477581300,56.55,1477620540,38.98,1477584120,56.05,1477620540,2016-10-27,1477609680.0,rain,
1477627200,Mostly cloudy throughout the day.,rain,1477653840,1477691880,0.95,0.0004,0.0118,0.85,48.59,1477684080,37.42,1477729320,44.33,1477683720,37.91,1477729320,37.43,0.71,1019.4,5.63,20.55,1477667100,312,0.58,2,1477673040,9.893,42.89,1477710000,54.77,1477627200,40.91,1477695840,54.27,1477627200,2016-10-28,1477627200.0,rain,
1477713600,Clear throughout the day.,clear-day,1477740300,1477778220,0.98,0.0,0.0,0.0,64.1,1477773600,60.92,1477806300,63.6,1477773600,61.41,1477806300,39.57,0.66,1018.2,2.64,10.45,1477760580,235,0.22,3,1477759080,9.997,37.42,1477729320,64.1,1477773600,37.91,1477729320,63.6,1477773600,2016-10-29,,,
1477800000,Light rain in the afternoon and evening.,rain,1477826760,1477864560,0.01,0.0106,0.0747,1.0,75.15,1477856160,44.35,1477915200,74.65,1477856160,42.54,1477911720,56.04,0.75,1011.4,1.55,6.53,1477855140,268,0.77,3,1477843920,9.544,55.9,1477882800,75.15,1477856160,56.39,1477882800,74.65,1477856160,2016-10-30,1477862820.0,rain,
1477886400,Clear throughout the day.,clear-day,1477913220,1477950840,0.04,0.0,0.0,0.0,55.94,1477944360,37.56,1477994760,55.44,1477944360,38.05,1477994760,36.18,0.61,1020.8,3.55,13.18,1477893540,333,0.25,3,1477932180,9.997,43.57,1477969200,56.36,1477886400,42.54,1477911720,55.86,1477886400,2016-10-31,,,
1477972800,Partly cloudy throughout the day.,clear-day,1477999680,1478037180,0.07,0.0,0.0,0.0,59.4,1478029020,51.67,1478082960,58.9,1478029020,52.16,1478082960,39.77,0.71,1027.1,1.35,7.5,1478030400,164,0.29,3,1478018760,9.997,37.56,1477994760,59.4,1478029020,38.05,1477994760,58.9,1478029020,2016-11-01,,,
1478059200,Clear throughout the day.,clear-day,1478086200,1478123520,0.1,0.0,0.0,0.0,71.71,1478117160,57.16,1478173740,71.21,1478117160,57.65,1478173740,51.86,0.73,1023.1,1.77,8.33,1478099220,233,0.31,3,1478104800,9.997,51.67,1478082960,71.71,1478117160,52.16,1478082960,71.21,1478117160,2016-11-02,,,
1478145600,Partly cloudy throughout the day.,partly-cloudy-day,1478172660,1478209860,0.13,0.0,0.0,0.0,72.83,1478201460,51.41,1478259720,72.33,1478201460,51.9,1478259720,54.07,0.74,1014.2,2.82,15.9,1478196420,285,0.39,3,1478189580,8.29,57.16,1478173740,72.83,1478201460,57.65,1478173740,72.33,1478201460,2016-11-03,,,
1478232000,Clear throughout the day.,clear-day,1478259120,1478296200,0.16,0.0,0.0,0.0,60.37,1478289120,41.72,1478336400,59.87,1478289120,42.21,1478336400,37.33,0.52,1019.5,2.93,11.85,1478288400,324,0.15,3,1478278140,9.997,48.9,1478314800,60.37,1478289120,49.39,1478314800,59.87,1478289120,2016-11-04,,,
